r1,r2,r3,r4,q1,q2,q3,q4,q5,q6
9999.0,0.38,0.7,9999.0,-0.509985,-0.378112,0.85476,-0.389971,-1.53661,-0.291434
9999.0,0.4,0.7,9999.0,-0.509987,-0.378099,0.854754,-0.386088,-1.53795,-0.297184
9999.0,0.4,0.7,9999.0,-0.50999,-0.378088,0.854748,-0.382363,-1.53923,-0.302758
9999.0,0.4,0.7,9999.0,-0.50999,-0.378088,0.854748,-0.382363,-1.53923,-0.302758
9999.0,0.4,0.72,9999.0,-0.509995,-0.37808,0.854742,-0.378794,-1.54046,-0.308156
9999.0,0.4,0.72,9999.0,-0.510001,-0.378075,0.854736,-0.375385,-1.54164,-0.313377
9999.0,0.4,0.72,9999.0,-0.510001,-0.378075,0.854736,-0.375385,-1.54164,-0.313377
9999.0,0.44,0.72,9999.0,-0.510008,-0.378072,0.854729,-0.372134,-1.54277,-0.31842
9999.0,0.44,0.72,9999.0,-0.510017,-0.378071,0.854723,-0.369044,-1.54385,-0.323286
9999.0,0.44,0.72,9999.0,-0.510017,-0.378071,0.854723,-0.369044,-1.54385,-0.323286
9999.0,0.44,0.74,9999.0,-0.510026,-0.378073,0.854716,-0.366115,-1.54487,-0.327973
9999.0,0.44,0.74,9999.0,-0.510037,-0.378078,0.85471,-0.363348,-1.54584,-0.332481
9999.0,0.44,0.74,9999.0,-0.510037,-0.378078,0.85471,-0.363348,-1.54584,-0.332481
9999.0,0.48,0.74,9999.0,-0.51005,-0.378085,0.854703,-0.360743,-1.54676,-0.336809
9999.0,0.48,0.74,9999.0,-0.51005,-0.378085,0.854703,-0.360743,-1.54676,-0.336809
9999.0,0.48,0.74,9999.0,-0.510063,-0.378095,0.854696,-0.358302,-1.54764,-0.340958
9999.0,0.48,0.74,9999.0,-0.510078,-0.378107,0.854689,-0.356024,-1.54846,-0.344927
9999.0,0.48,0.77,9999.0,-0.510078,-0.378107,0.854689,-0.356024,-1.54846,-0.344927
9999.0,0.48,0.77,9999.0,-0.510094,-0.378122,0.854682,-0.353911,-1.54923,-0.348715
9999.0,0.48,0.77,9999.0,-0.510112,-0.37814,0.854675,-0.351962,-1.54995,-0.352322
9999.0,0.51,0.77,9999.0,-0.510112,-0.37814,0.854675,-0.351962,-1.54995,-0.352322
9999.0,0.51,0.77,9999.0,-0.510131,-0.37816,0.854667,-0.350179,-1.55062,-0.355749
9999.0,0.51,0.77,9999.0,-0.510151,-0.378182,0.85466,-0.348563,-1.55124,-0.358994
9999.0,0.51,0.79,9999.0,-0.510172,-0.378207,0.854652,-0.347112,-1.55181,-0.362057
9999.0,0.51,0.79,9999.0,-0.510172,-0.378207,0.854652,-0.347112,-1.55181,-0.362057
9999.0,0.51,0.79,9999.0,-0.510195,-0.378235,0.854644,-0.345828,-1.55233,-0.364939
9999.0,0.53,0.79,9999.0,-0.510195,-0.378235,0.854644,-0.345828,-1.55233,-0.364939
9999.0,0.53,0.79,9999.0,-0.510218,-0.378265,0.854636,-0.344707,-1.5528,-0.367636
9999.0,0.53,0.79,9999.0,-0.510243,-0.378297,0.854628,-0.343746,-1.55322,-0.370149
9999.0,0.53,9999.0,9999.0,-0.510243,-0.378297,0.854628,-0.343746,-1.55322,-0.370149
9999.0,0.53,9999.0,9999.0,-0.510269,-0.378331,0.85462,-0.342956,-1.5536,-0.372482
9999.0,0.53,9999.0,9999.0,-0.510297,-0.378368,0.854612,-0.342329,-1.55392,-0.374634
9999.0,0.53,9999.0,9999.0,-0.510297,-0.378368,0.854612,-0.342329,-1.55392,-0.374634
9999.0,0.53,9999.0,9999.0,-0.510325,-0.378408,0.854603,-0.341865,-1.5542,-0.376606
9999.0,0.53,9999.0,9999.0,-0.510355,-0.378449,0.854595,-0.341564,-1.55442,-0.378398
9999.0,0.53,9999.0,9999.0,-0.510355,-0.378449,0.854595,-0.341564,-1.55442,-0.378398
9999.0,0.53,9999.0,9999.0,-0.510386,-0.378494,0.854586,-0.341429,-1.5546,-0.380011
9999.0,0.53,9999.0,9999.0,-0.510419,-0.378541,0.854577,-0.34147,-1.55473,-0.381441
9999.0,0.53,9999.0,9999.0,-0.510419,-0.378541,0.854577,-0.34147,-1.55473,-0.381441
9999.0,0.53,9999.0,9999.0,-0.510453,-0.378591,0.854568,-0.34169,-1.5548,-0.382685
9999.0,0.53,9999.0,9999.0,-0.510488,-0.378643,0.854558,-0.342073,-1.55483,-0.383752
9999.0,0.53,9999.0,9999.0,-0.510488,-0.378643,0.854558,-0.342073,-1.55483,-0.383752
9999.0,0.53,9999.0,9999.0,-0.510525,-0.378698,0.854549,-0.342626,-1.5548,-0.384636
9999.0,0.53,9999.0,9999.0,-0.510563,-0.378755,0.854539,-0.343342,-1.55473,-0.385342
9999.0,0.53,9999.0,9999.0,-0.510563,-0.378755,0.854539,-0.343342,-1.55473,-0.385342
9999.0,0.53,9999.0,9999.0,-0.510602,-0.378815,0.854529,-0.344229,-1.5546,-0.385865
9999.0,0.53,9999.0,9999.0,-0.510643,-0.378878,0.854518,-0.345295,-1.55442,-0.3862
9999.0,0.53,9999.0,9999.0,-0.510643,-0.378878,0.854518,-0.345295,-1.55442,-0.3862
9999.0,0.53,9999.0,9999.0,-0.510685,-0.378943,0.854508,-0.346516,-1.55418,-0.386362
9999.0,0.53,9999.0,9999.0,-0.510727,-0.37901,0.854497,-0.347888,-1.55391,-0.386352
9999.0,0.53,9999.0,9999.0,-0.510727,-0.37901,0.854497,-0.347888,-1.55391,-0.386352
9999.0,0.54,9999.0,9999.0,-0.510772,-0.379079,0.854486,-0.349416,-1.55358,-0.386169
9999.0,0.54,9999.0,9999.0,-0.510817,-0.379151,0.854475,-0.351104,-1.5532,-0.38581
9999.0,0.54,9999.0,9999.0,-0.510817,-0.379151,0.854475,-0.351104,-1.5532,-0.38581
9999.0,0.54,9999.0,9999.0,-0.510863,-0.379225,0.854464,-0.352954,-1.55276,-0.385274
9999.0,0.54,9999.0,9999.0,-0.510863,-0.379225,0.854464,-0.352954,-1.55276,-0.385274
9999.0,0.54,9999.0,9999.0,-0.510911,-0.379301,0.854452,-0.354968,-1.55228,-0.384559
9999.0,0.54,9999.0,9999.0,-0.51096,-0.37938,0.854441,-0.357145,-1.55173,-0.383666
9999.0,0.54,9999.0,9999.0,-0.51096,-0.37938,0.854441,-0.357145,-1.55173,-0.383666
9999.0,0.54,9999.0,9999.0,-0.51101,-0.379461,0.854428,-0.359485,-1.55114,-0.382595
9999.0,0.54,9999.0,9999.0,-0.511062,-0.379545,0.854416,-0.361989,-1.55049,-0.381345
9999.0,0.54,9999.0,9999.0,-0.511062,-0.379545,0.854416,-0.361989,-1.55049,-0.381345
9999.0,0.54,9999.0,9999.0,-0.511115,-0.379631,0.854403,-0.364655,-1.54978,-0.379917
9999.0,0.5,9999.0,9999.0,-0.511169,-0.37972,0.85439,-0.367484,-1.54902,-0.378311
9999.0,0.5,9999.0,9999.0,-0.511169,-0.37972,0.85439,-0.367484,-1.54902,-0.378311
9999.0,0.5,9999.0,9999.0,-0.511225,-0.379811,0.854377,-0.370475,-1.5482,-0.376528
9999.0,0.5,9999.0,9999.0,-0.511282,-0.379905,0.854363,-0.373626,-1.54732,-0.374568
9999.0,0.5,9999.0,9999.0,-0.511282,-0.379905,0.854363,-0.373626,-1.54732,-0.374568
9999.0,0.5,9999.0,9999.0,-0.51134,-0.380001,0.854349,-0.376936,-1.54638,-0.372431
9999.0,0.5,9999.0,9999.0,-0.5114,-0.380099,0.854335,-0.380406,-1.54539,-0.370118
9999.0,0.5,9999.0,9999.0,-0.5114,-0.380099,0.854335,-0.380406,-1.54539,-0.370118
9999.0,0.5,9999.0,9999.0,-0.51146,-0.380201,0.854321,-0.384033,-1.54433,-0.36763
9999.0,0.5,9999.0,9999.0,-0.511522,-0.380304,0.854306,-0.387817,-1.54322,-0.364967
9999.0,0.5,9999.0,9999.0,-0.511522,-0.380304,0.854306,-0.387817,-1.54322,-0.364967
9999.0,0.5,9999.0,9999.0,-0.511586,-0.38041,0.85429,-0.391757,-1.54204,-0.36213
9999.0,0.5,9999.0,9999.0,-0.511651,-0.380518,0.854275,-0.395851,-1.5408,-0.359119
9999.0,0.46,9999.0,9999.0,-0.511651,-0.380518,0.854275,-0.395851,-1.5408,-0.359119
9999.0,0.46,9999.0,9999.0,-0.511717,-0.380629,0.854258,-0.400098,-1.5395,-0.355936
9999.0,0.46,9999.0,9999.0,-0.511717,-0.380629,0.854258,-0.400098,-1.5395,-0.355936
9999.0,0.46,9999.0,9999.0,-0.511784,-0.380742,0.854242,-0.404498,-1.53813,-0.35258
9999.0,0.46,9999.0,9999.0,-0.511852,-0.380857,0.854225,-0.409048,-1.5367,-0.349053
9999.0,0.46,9999.0,9999.0,-0.511852,-0.380857,0.854225,-0.409048,-1.5367,-0.349053
9999.0,0.44,9999.0,9999.0,-0.511922,-0.380975,0.854208,-0.413747,-1.53521,-0.345355
9999.0,0.44,9999.0,9999.0,-0.511993,-0.381096,0.85419,-0.418594,-1.53365,-0.341488
9999.0,0.44,9999.0,9999.0,-0.511993,-0.381096,0.85419,-0.418594,-1.53365,-0.341488
9999.0,0.44,9999.0,9999.0,-0.512066,-0.381218,0.854172,-0.423589,-1.53202,-0.337451
9999.0,0.44,9999.0,9999.0,-0.512139,-0.381343,0.854153,-0.428728,-1.53032,-0.333246
9999.0,0.44,9999.0,9999.0,-0.512139,-0.381343,0.854153,-0.428728,-1.53032,-0.333246
9999.0,0.41,9999.0,9999.0,-0.512214,-0.381471,0.854134,-0.434011,-1.52856,-0.328874
9999.0,0.41,9999.0,9999.0,-0.51229,-0.381601,0.854115,-0.439436,-1.52673,-0.324336
9999.0,0.41,9999.0,9999.0,-0.51229,-0.381601,0.854115,-0.439436,-1.52673,-0.324336
9999.0,0.41,9999.0,9999.0,-0.512368,-0.381733,0.854095,-0.445002,-1.52483,-0.319632
9999.0,0.41,9999.0,9999.0,-0.512447,-0.381867,0.854074,-0.450707,-1.52286,-0.314763
9999.0,0.41,9999.0,9999.0,-0.512447,-0.381867,0.854074,-0.450707,-1.52286,-0.314763
9999.0,0.41,9999.0,9999.0,-0.512527,-0.382004,0.854053,-0.456549,-1.52082,-0.309731
9999.0,0.37,9999.0,9999.0,-0.512608,-0.382143,0.854032,-0.462528,-1.5187,-0.304537
9999.0,0.37,9999.0,9999.0,-0.51269,-0.382285,0.85401,-0.46864,-1.51651,-0.299181
9999.0,0.37,9999.0,9999.0,-0.51269,-0.382285,0.85401,-0.46864,-1.51651,-0.299181
9999.0,0.37,9999.0,9999.0,-0.512774,-0.382429,0.853988,-0.474884,-1.51425,-0.293664
9999.0,0.37,9999.0,9999.0,-0.512774,-0.382429,0.853988,-0.474884,-1.51425,-0.293664
9999.0,0.37,9999.0,9999.0,-0.512859,-0.382574,0.853965,-0.481217,-1.51193,-0.288029
9999.0,0.33,9999.0,9999.0,-0.512944,-0.38272,0.853941,-0.487631,-1.50955,-0.282279
9999.0,0.33,9999.0,9999.0,-0.512944,-0.38272,0.853941,-0.487631,-1.50955,-0.282279
9999.0,0.33,9999.0,9999.0,-0.51303,-0.382868,0.853918,-0.494148,-1.5071,-0.276396
9999.0,0.33,9999.0,9999.0,-0.513117,-0.383019,0.853893,-0.500776,-1.50459,-0.270371
9999.0,0.33,9999.0,9999.0,-0.513117,-0.383019,0.853893,-0.500776,-1.50459,-0.270371
9999.0,0.33,9999.0,9999.0,-0.513205,-0.383171,0.853869,-0.507524,-1.502,-0.264195
9999.0,0.3,9999.0,9999.0,-0.513205,-0.383171,0.853869,-0.507524,-1.502,-0.264195
9999.0,0.3,9999.0,9999.0,-0.513295,-0.383326,0.853843,-0.514393,-1.49933,-0.257866
9999.0,0.3,9999.0,9999.0,-0.513386,-0.383483,0.853817,-0.521387,-1.49658,-0.251381
9999.0,0.3,9999.0,9999.0,-0.513478,-0.383642,0.85379,-0.528502,-1.49374,-0.244741
9999.0,0.3,9999.0,9999.0,-0.513478,-0.383642,0.85379,-0.528502,-1.49374,-0.244741
9999.0,0.3,9999.0,9999.0,-0.513572,-0.383804,0.853763,-0.53574,-1.49083,-0.237946
9999.0,0.26,9999.0,9999.0,-0.513572,-0.383804,0.853763,-0.53574,-1.49083,-0.237946
9999.0,0.26,9999.0,9999.0,-0.513666,-0.383968,0.853735,-0.543098,-1.48783,-0.230996
9999.0,0.26,9999.0,9999.0,-0.513762,-0.384135,0.853706,-0.550574,-1.48475,-0.223894
9999.0,0.26,9999.0,9999.0,-0.51386,-0.384304,0.853677,-0.558165,-1.48158,-0.21664
9999.0,0.26,9999.0,9999.0,-0.51386,-0.384304,0.853677,-0.558165,-1.48158,-0.21664
9999.0,0.26,9999.0,9999.0,-0.513959,-0.384475,0.853647,-0.56587,-1.47833,-0.209237
9999.0,0.26,9999.0,9999.0,-0.514059,-0.384649,0.853616,-0.573685,-1.47499,-0.201685
9999.0,0.24,9999.0,9999.0,-0.514059,-0.384649,0.853616,-0.573685,-1.47499,-0.201685
9999.0,0.24,9999.0,9999.0,-0.51416,-0.384825,0.853584,-0.581609,-1.47156,-0.193988
9999.0,0.24,9999.0,9999.0,-0.51416,-0.384825,0.853584,-0.581609,-1.47156,-0.193988
9999.0,0.24,9999.0,9999.0,-0.514263,-0.385004,0.853552,-0.589688,-1.46802,-0.186095
9999.0,0.24,9999.0,9999.0,-0.514367,-0.385186,0.853519,-0.597873,-1.46439,-0.178056
9999.0,0.24,9999.0,9999.0,-0.514367,-0.385186,0.853519,-0.597873,-1.46439,-0.178056
9999.0,0.21,9999.0,9999.0,-0.514473,-0.38537,0.853485,-0.606133,-1.46068,-0.169902
9999.0,0.21,9999.0,9999.0,-0.514579,-0.385555,0.85345,-0.614475,-1.45689,-0.161625
9999.0,0.21,9999.0,9999.0,-0.514579,-0.385555,0.85345,-0.614475,-1.45689,-0.161625
9999.0,0.21,0.79,9999.0,-0.514687,-0.385743,0.853415,-0.622902,-1.45302,-0.153221
9999.0,0.21,0.79,9999.0,-0.514796,-0.385932,0.853378,-0.631415,-1.44906,-0.144688
0.66,0.21,0.79,9999.0,-0.514796,-0.385932,0.853378,-0.631415,-1.44906,-0.144688
0.66,0.19,0.79,9999.0,-0.514905,-0.386124,0.853341,-0.640014,-1.445,-0.136026
0.66,0.19,0.79,9999.0,-0.515016,-0.386317,0.853304,-0.648699,-1.44086,-0.127235
0.66,0.19,0.79,9999.0,-0.515016,-0.386317,0.853304,-0.648699,-1.44086,-0.127235
0.66,0.19,0.78,9999.0,-0.515129,-0.386513,0.853265,-0.657467,-1.43663,-0.118315
0.66,0.19,0.78,9999.0,-0.515242,-0.386712,0.853225,-0.666317,-1.4323,-0.109268
0.56,0.19,0.78,9999.0,-0.515242,-0.386712,0.853225,-0.666317,-1.4323,-0.109268
0.56,0.27,0.78,9999.0,-0.515357,-0.386912,0.853185,-0.675246,-1.42788,-0.100095
0.56,0.27,0.78,9999.0,-0.515473,-0.387114,0.853144,-0.684253,-1.42337,-0.0907983
0.56,0.27,0.78,9999.0,-0.515473,-0.387114,0.853144,-0.684253,-1.42337,-0.0907983
0.56,0.27,0.78,9999.0,-0.51559,-0.387319,0.853101,-0.693334,-1.41876,-0.0813794
0.56,0.27,0.77,9999.0,-0.51559,-0.387319,0.853101,-0.693334,-1.41876,-0.0813794
0.56,0.27,0.77,9999.0,-0.515708,-0.387526,0.853058,-0.702488,-1.41406,-0.0718402
0.56,0.27,0.77,9999.0,-0.515827,-0.387734,0.853014,-0.711711,-1.40927,-0.0621826
0.56,0.25,0.77,9999.0,-0.515827,-0.387734,0.853014,-0.711711,-1.40927,-0.0621826
0.56,0.25,0.77,9999.0,-0.515948,-0.387945,0.852969,-0.721001,-1.40438,-0.0524087
0.56,0.25,0.77,9999.0,-0.51607,-0.388158,0.852923,-0.730356,-1.3994,-0.0425204
0.56,0.25,0.75,9999.0,-0.51607,-0.388158,0.852923,-0.730356,-1.3994,-0.0425204
0.56,0.25,0.75,9999.0,-0.516193,-0.388373,0.852876,-0.739772,-1.39432,-0.0325197
0.56,0.25,0.75,9999.0,-0.516317,-0.388591,0.852828,-0.749248,-1.38914,-0.0224087
0.56,0.23,0.75,9999.0,-0.516317,-0.388591,0.852828,-0.749248,-1.38914,-0.0224087
0.56,0.23,0.75,9999.0,-0.516442,-0.38881,0.852779,-0.75878,-1.38387,-0.0121896
0.56,0.23,0.75,9999.0,-0.516568,-0.389031,0.852729,-0.768367,-1.3785,-0.00186427
0.56,0.23,0.73,9999.0,-0.516568,-0.389031,0.852729,-0.768367,-1.3785,-0.00186427
0.56,0.23,0.73,9999.0,-0.516695,-0.389254,0.852678,-0.778004,-1.37304,0.00856506
0.47,0.23,0.73,9999.0,-0.516824,-0.38948,0.852626,-0.787691,-1.36748,0.0190963
0.47,0.21,0.73,9999.0,-0.516824,-0.38948,0.852626,-0.787691,-1.36748,0.0190963
0.47,0.21,0.73,9999.0,-0.516954,-0.389707,0.852573,-0.797424,-1.36183,0.0297273
0.47,0.21,0.73,9999.0,-0.517084,-0.389936,0.852518,-0.807201,-1.35608,0.0404559
0.47,0.21,0.71,9999.0,-0.517084,-0.389936,0.852518,-0.807201,-1.35608,0.0404559
0.47,0.21,0.71,9999.0,-0.517216,-0.390167,0.852463,-0.817019,-1.35024,0.05128
0.47,0.21,0.71,9999.0,-0.517349,-0.390401,0.852406,-0.826876,-1.34429,0.0621974
0.47,0.18,0.71,9999.0,-0.517349,-0.390401,0.852406,-0.826876,-1.34429,0.0621974
0.47,0.18,0.71,9999.0,-0.517483,-0.390636,0.852349,-0.836769,-1.33826,0.0732058
0.47,0.18,0.71,9999.0,-0.517483,-0.390636,0.852349,-0.836769,-1.33826,0.0732058
0.47,0.18,0.71,9999.0,-0.517619,-0.390873,0.85229,-0.846695,-1.33213,0.0843031
0.47,0.18,0.7,9999.0,-0.517755,-0.391112,0.85223,-0.856652,-1.3259,0.095487
0.47,0.18,0.7,9999.0,-0.517892,-0.391353,0.852169,-0.866638,-1.31958,0.106755
0.41,0.18,0.7,9999.0,-0.517892,-0.391353,0.852169,-0.866638,-1.31958,0.106755
0.41,0.17,0.7,9999.0,-0.518031,-0.391596,0.852107,-0.87665,-1.31316,0.118106
0.41,0.17,0.7,9999.0,-0.51817,-0.391841,0.852043,-0.886685,-1.30665,0.129536
0.41,0.17,0.7,9999.0,-0.51817,-0.391841,0.852043,-0.886685,-1.30665,0.129536
0.41,0.17,0.69,9999.0,-0.51831,-0.392087,0.851978,-0.896741,-1.30005,0.141044
0.41,0.17,0.69,9999.0,-0.51831,-0.392087,0.851978,-0.896741,-1.30005,0.141044
9999.0,0.17,0.69,9999.0,-0.518451,-0.392334,0.851913,-0.906759,-1.29339,0.152561
9999.0,0.15,0.69,9999.0,-0.518593,-0.392583,0.851846,-0.91679,-1.28664,0.164146
9999.0,0.15,0.69,9999.0,-0.518593,-0.392583,0.851846,-0.91679,-1.28664,0.164146
9999.0,0.15,0.69,9999.0,-0.518735,-0.392833,0.851778,-0.926806,-1.27981,0.175768
9999.0,0.15,0.68,9999.0,-0.518878,-0.393084,0.851709,-0.936791,-1.27293,0.187408
9999.0,0.15,0.68,9999.0,-0.518878,-0.393084,0.851709,-0.936791,-1.27293,0.187408
0.79,0.15,0.68,9999.0,-0.519021,-0.393336,0.851639,-0.946764,-1.26597,0.199088
0.79,0.14,0.68,9999.0,-0.519166,-0.393589,0.851568,-0.956736,-1.25893,0.210821
0.79,0.14,0.68,9999.0,-0.519166,-0.393589,0.851568,-0.956736,-1.25893,0.210821
0.79,0.14,0.68,9999.0,-0.519311,-0.393844,0.851495,-0.966714,-1.2518,0.222615
0.79,0.14,0.66,9999.0,-0.519457,-0.394101,0.851422,-0.976699,-1.24458,0.234474
0.79,0.14,0.66,9999.0,-0.519457,-0.394101,0.851422,-0.976699,-1.24458,0.234474
9999.0,0.14,0.66,9999.0,-0.519605,-0.39436,0.851346,-0.986693,-1.23726,0.246398
9999.0,0.14,0.66,9999.0,-0.519753,-0.394622,0.85127,-0.996693,-1.22986,0.258387
9999.0,0.14,0.66,9999.0,-0.519753,-0.394622,0.85127,-0.996693,-1.22986,0.258387
9999.0,0.14,0.66,9999.0,-0.519903,-0.394885,0.851192,-1.0067,-1.22236,0.270439
9999.0,0.14,0.66,9999.0,-0.520054,-0.39515,0.851112,-1.01671,-1.21477,0.282552
9999.0,0.14,0.65,9999.0,-0.520205,-0.395417,0.851031,-1.02672,-1.20708,0.294723
9999.0,0.14,0.65,9999.0,-0.520205,-0.395417,0.851031,-1.02672,-1.20708,0.294723
9999.0,0.14,0.65,9999.0,-0.520359,-0.395685,0.850948,-1.03673,-1.19931,0.306948
9999.0,0.13,0.65,9999.0,-0.520359,-0.395685,0.850948,-1.03673,-1.19931,0.306948
9999.0,0.13,0.65,9999.0,-0.520513,-0.395956,0.850864,-1.04673,-1.19145,0.319225
9999.0,0.13,0.65,9999.0,-0.520668,-0.396229,0.850779,-1.05672,-1.1835,0.331551
9999.0,0.13,0.63,9999.0,-0.520668,-0.396229,0.850779,-1.05672,-1.1835,0.331551
9999.0,0.13,0.63,9999.0,-0.520824,-0.396503,0.850692,-1.06671,-1.17547,0.343922
9999.0,0.13,0.63,9999.0,-0.520981,-0.39678,0.850603,-1.07668,-1.16735,0.356335
9999.0,0.13,0.63,9999.0,-0.520981,-0.39678,0.850603,-1.07668,-1.16735,0.356335
9999.0,0.13,0.63,9999.0,-0.521139,-0.397058,0.850513,-1.08663,-1.15915,0.368788
9999.0,0.13,0.63,9999.0,-0.521298,-0.397337,0.850421,-1.09657,-1.15086,0.381276
9999.0,0.13,0.61,9999.0,-0.521298,-0.397337,0.850421,-1.09657,-1.15086,0.381276
9999.0,0.13,0.61,9999.0,-0.521458,-0.397619,0.850328,-1.10648,-1.1425,0.393796
9999.0,0.13,0.61,9999.0,-0.521619,-0.397902,0.850233,-1.11637,-1.13406,0.406347
9999.0,0.13,0.61,9999.0,-0.521619,-0.397902,0.850233,-1.11637,-1.13406,0.406347
9999.0,0.13,0.61,9999.0,-0.521781,-0.398187,0.850136,-1.12623,-1.12554,0.418924
9999.0,0.13,0.61,9999.0,-0.521781,-0.398187,0.850136,-1.12623,-1.12554,0.418924
9999.0,0.13,0.59,9999.0,-0.521944,-0.398474,0.850038,-1.13606,-1.11695,0.431524
9999.0,0.13,0.59,9999.0,-0.522108,-0.398762,0.849938,-1.14586,-1.10829,0.444145
9999.0,0.13,0.59,9999.0,-0.522273,-0.399052,0.849837,-1.15563,-1.09955,0.456784
9999.0,0.14,0.59,9999.0,-0.522273,-0.399052,0.849837,-1.15563,-1.09955,0.456784
9999.0,0.14,0.59,9999.0,-0.522439,-0.399343,0.849734,-1.16537,-1.09074,0.469438
9999.0,0.14,0.59,9999.0,-0.522605,-0.399636,0.849629,-1.17506,-1.08187,0.482104
9999.0,0.14,0.59,9999.0,-0.522605,-0.399636,0.849629,-1.17506,-1.08187,0.482104
9999.0,0.14,0.57,9999.0,-0.522773,-0.399931,0.849523,-1.18472,-1.07292,0.494779
9999.0,0.14,0.57,9999.0,-0.522773,-0.399931,0.849523,-1.18472,-1.07292,0.494779
9999.0,0.14,0.57,9999.0,-0.522941,-0.400227,0.849414,-1.19433,-1.06392,0.50746
9999.0,0.13,0.57,9999.0,-0.52311,-0.400524,0.849305,-1.2039,-1.05485,0.520144
9999.0,0.13,0.57,9999.0,-0.52311,-0.400524,0.849305,-1.2039,-1.05485,0.520144
9999.0,0.13,0.57,9999.0,-0.52328,-0.400823,0.849193,-1.21342,-1.04572,0.532829
9999.0,0.13,0.54,9999.0,-0.523451,-0.401124,0.84908,-1.22289,-1.03653,0.545512
9999.0,0.13,0.54,9999.0,-0.523451,-0.401124,0.84908,-1.22289,-1.03653,0.545512
9999.0,0.13,0.54,9999.0,-0.523622,-0.401426,0.848965,-1.23232,-1.02729,0.55819
9999.0,0.17,0.54,9999.0,-0.523795,-0.401729,0.848848,-1.24169,-1.01799,0.570861
9999.0,0.17,0.54,9999.0,-0.523795,-0.401729,0.848848,-1.24169,-1.01799,0.570861
9999.0,0.17,0.54,9999.0,-0.523968,-0.402034,0.848729,-1.25102,-1.00864,0.583521
9999.0,0.17,0.54,9999.0,-0.524142,-0.40234,0.848609,-1.26028,-0.999232,0.596168
9999.0,0.17,0.54,9999.0,-0.524142,-0.40234,0.848609,-1.26028,-0.999232,0.596168
9999.0,0.17,0.54,9999.0,-0.524316,-0.402647,0.848486,-1.26949,-0.98978,0.6088
9999.0,0.2,0.54,9999.0,-0.524492,-0.402956,0.848362,-1.27864,-0.980281,0.621413
9999.0,0.2,0.54,9999.0,-0.524492,-0.402956,0.848362,-1.27864,-0.980281,0.621413
9999.0,0.2,0.54,9999.0,-0.524668,-0.403266,0.848236,-1.28774,-0.970737,0.634006
9999.0,0.2,0.51,9999.0,-0.524845,-0.403578,0.848109,-1.29677,-0.961151,0.646574
9999.0,0.2,0.51,9999.0,-0.524845,-0.403578,0.848109,-1.29677,-0.961151,0.646574
9999.0,0.2,0.51,9999.0,-0.525023,-0.40389,0.847979,-1.30574,-0.951525,0.659117
9999.0,0.19,0.51,9999.0,-0.525023,-0.40389,0.847979,-1.30574,-0.951525,0.659117
9999.0,0.19,0.51,9999.0,-0.525201,-0.404204,0.847847,-1.31464,-0.941861,0.671631
9999.0,0.19,0.51,9999.0,-0.52538,-0.40452,0.847714,-1.32348,-0.932161,0.684113
9999.0,0.19,0.51,9999.0,-0.52538,-0.40452,0.847714,-1.32348,-0.932161,0.684113
9999.0,0.19,0.48,9999.0,-0.52556,-0.404836,0.847579,-1.33226,-0.922428,0.696561
9999.0,0.19,0.48,9999.0,-0.525741,-0.405154,0.847441,-1.34096,-0.912664,0.708972
9999.0,0.19,0.48,9999.0,-0.525741,-0.405154,0.847441,-1.34096,-0.912664,0.708972
9999.0,0.19,0.48,9999.0,-0.525922,-0.405473,0.847302,-1.3496,-0.902872,0.721345
9999.0,0.19,0.48,9999.0,-0.526103,-0.405793,0.847161,-1.35817,-0.893053,0.733676
9999.0,0.19,0.48,9999.0,-0.526103,-0.405793,0.847161,-1.35817,-0.893053,0.733676
9999.0,0.19,0.43,9999.0,-0.526286,-0.406114,0.847018,-1.36666,-0.883211,0.745962
9999.0,0.19,0.43,9999.0,-0.526469,-0.406436,0.846873,-1.37509,-0.873347,0.758202
9999.0,0.19,0.43,9999.0,-0.526469,-0.406436,0.846873,-1.37509,-0.873347,0.758202
9999.0,0.29,0.43,9999.0,-0.526653,-0.40676,0.846726,-1.38343,-0.863464,0.770393
9999.0,0.29,0.43,9999.0,-0.526837,-0.407085,0.846577,-1.39171,-0.853566,0.782532
9999.0,0.29,0.43,9999.0,-0.526837,-0.407085,0.846577,-1.39171,-0.853566,0.782532
9999.0,0.29,0.45,9999.0,-0.527022,-0.40741,0.846426,-1.39991,-0.843653,0.794617
9999.0,0.29,0.45,9999.0,-0.527208,-0.407737,0.846273,-1.40803,-0.83373,0.806645
9999.0,0.29,0.45,9999.0,-0.527208,-0.407737,0.846273,-1.40803,-0.83373,0.806645
9999.0,0.38,0.45,9999.0,-0.527394,-0.408065,0.846118,-1.41608,-0.823798,0.818614
9999.0,0.38,0.45,9999.0,-0.52758,-0.408394,0.845961,-1.42404,-0.81386,0.830522
9999.0,0.38,0.45,9999.0,-0.52758,-0.408394,0.845961,-1.42404,-0.81386,0.830522
9999.0,0.38,0.41,9999.0,-0.527768,-0.408724,0.845801,-1.43193,-0.803919,0.842367
9999.0,0.38,0.41,0.75,-0.527954,-0.409053,0.845641,-1.4397,-0.794027,0.854086
9999.0,0.38,0.41,0.75,-0.527954,-0.409053,0.845641,-1.4397,-0.794027,0.854086
9999.0,0.47,0.41,0.75,-0.528141,-0.409381,0.84548,-1.44735,-0.78419,0.865675
